id_descuento,ROP,Incremento Demanda Total (kg),Margen por kg utilizado ($/kg),Margen incremental bruto ($),Costo Promoción ($),Contribución neta del descuento ($)
4240,0.24066983241147163,401.85104972375666,3834.3231818207046,1540826.7955947854,6402243.1899999995,-4861416.394405214
4241,0.37518963111005343,602.741049723757,3834.3231818207046,2311103.9795907503,6159829.025,-3848725.04540925
4242,0.8930549807456075,2037.7437292817667,3834.3231818207046,7813368.019794848,8749033.584999999,-935665.5652051512
4243,0.9230556263390111,2855.396049723756,3834.3231818207046,10948511.266735062,11861160.86,-912649.5932649374
4244,,-8695.210607734807,3834.3231818207046,-33340247.604050867,0.0,-33340247.604050867
4245,-48.90091066493572,-548.9630000000001,3834.3231818207046,-2104901.5568618393,43044.219999999994,-2147945.7768618395
4246,3.486170166114416,1825.277,3834.3231818207046,6998701.91434415,2007561.76,4991140.15434415
4247,3.9079941300410614,2271.3970000000004,3834.3231818207046,8709270.172218004,2228578.1100000003,6480692.062218004
4248,3.898205825394567,2825.6240000000003,3834.3231818207046,10834355.606308948,2779318.5100000002,8055037.0963089485
4249,2.6499887610129504,2469.052,3834.3231818207046,9467143.320720775,3572522.0649999995,5894621.255720776
4250,,-712.288,3834.3231818207046,-2731142.390532706,0.0,-2731142.390532706
4251,-1.2591064480337486,-91.90712933753943,7047.4801414792155,-647713.6688666708,514423.28000000026,-1162136.948866671
4252,-0.14806945809210628,-11.35545741324924,7047.4801414792155,-80027.36061728696,540471.7600000002,-620499.1206172872
4253,-0.47590732178269285,-31.91470031545746,7047.4801414792155,-224918.21669444686,472609.28000000014,-697527.496694447
4254,-0.1306360698342201,-45.344100946372265,7047.4801414792155,-319561.65095278725,2446197.6800000006,-2765759.330952788
4255,0.273007235160502,276.89438485804425,7047.4801414792155,1951407.6785741702,7147824.040000002,-5196416.361425832
4256,-1.737094826439954,-57.33945945945948,7047.4801414792155,-404098.7018636932,232629.04000000004,-636727.7418636932
4257,-0.04309834030325088,-1.9221621621621807,7047.4801414792155,-13546.399666540718,314313.7200000001,-327860.1196665408
4258,-0.4645637116352866,-16.429189189189188,7047.4801414792155,-115784.38455141583,249232.52000000008,-365016.90455141594
4259,-0.44055399673351486,-57.12756756756758,7047.4801414792155,-402605.3979634446,913861.6400000001,-1316467.0379634448
4260,0.19688497986268833,79.40648648648653,7047.4801414792155,559615.6366181514,2842348.039999999,-2282732.403381848
4271,-0.19842495635013782,-270.65403225806494,5488.260150299524,-1485419.7397598182,7486053.0,-8971472.739759818
4272,2.651608299919463,1080.0684931506848,5488.260150299524,5927696.870552959,2235510.0,3692186.870552959
4273,0.3390008619049969,109.95482866043608,6294.400719693617,692099.7526540369,2041587.0,-1349487.247345963
4274,0.4556818531640668,211.71401869158876,6294.400719693617,1332612.871621564,2924437.0,-1591824.128378436
4275,0.5156556419757303,311.4732087227412,6294.400719693617,1960537.1891497022,3802028.0,-1841490.8108502978
4276,1.6062798673128156,137.17149758454104,6294.400719693617,863412.3731175866,537523.0,325889.3731175866
4277,1.6751980680064271,213.45652173913044,6294.400719693617,1343580.8840580788,802043.0,541537.8840580788
4278,1.7230705284933494,295.74154589371983,6294.400719693617,1861515.7993167331,1080348.0,781167.7993167331
4279,,-16.639240506329113,4124.9919503306155,-68636.7331482227,0.0,-68636.7331482227
4280,,-7.384615384615385,4124.9919503306155,-30461.479017826085,0.0,-30461.479017826085
4281,0.4450810622751433,42.64024390243901,6396.156138260883,272733.6577735264,612773.0,-340039.3422264736
4282,0.1202091088601552,13.364329268292664,6396.156138260883,85480.33668312979,711097.0,-625616.6633168702
4283,-1.358680733034291,-115.91158536585368,6396.156138260883,-741388.5982333554,545668.0,-1287056.5982333554
4284,1.3535321450528401,48.06106870229008,6396.156138260883,307406.09959153074,227114.0,80292.09959153074
4285,1.411336332690332,72.2824427480916,6396.156138260883,462329.7898716971,327583.0,134746.78987169708
4286,0.6332243242799469,23.003816793893137,6396.156138260883,147136.00398968847,232360.0,-85223.99601031153
4287,1.975151803069027,3870.375,2620.1158940553137,10140831.053454334,5134203.375,5006627.678454334
4288,2.1103450072206242,676.875,2620.1158940553137,1773490.9457886904,840379.625,933111.3207886904
4289,-17.189511224642825,-118.85714285714286,3366.5409807820306,-400137.44228723564,23278.0,-423415.44228723564
4290,-16.631142685493575,-92.0,3366.5409807820306,-309721.77023194684,18623.0,-328344.77023194684
4295,-11.215075577246655,-36420.36885245901,1954.82361180666,-71195396.98349471,6348187.0,-77543583.98349471
4296,-9.253668674963327,-34242.36885245901,1954.82361180666,-66937791.1569798,7233649.0,-74171440.1569798
4297,3.5243853897721755,7046.644736842105,1954.82361180666,13774947.515592076,3908468.0,9866479.515592076
4298,3.6601085531824356,8201.644736842105,1954.82361180666,16032768.787228767,4380408.0,11652360.787228767
4302,0.3702399867782998,740.2872928176794,2073.949063532186,1535318.137684004,4146818.799999997,-2611500.662315993
4303,1.0466025603709954,6368.287292817679,2073.949063532186,13207503.467243142,12619406.799999993,588096.6672431491
4304,1.2888979928241315,1879.3193370165745,2073.949063532186,3897612.579083453,3023988.3999999966,873624.1790834563
4305,0.5523588210026378,1172.2872928176794,2073.949063532186,2431264.133129908,4401602.799999997,-1970338.6668700892
4306,-110.30455146976692,-6238.9127071823195,2073.949063532186,-12939187.166519824,117304.19999999992,-13056491.366519824
4307,1.194291157996322,6464.287292817679,2073.949063532186,13406602.577342238,11225572.999999993,2181029.5773422457
4308,1.3045086776112822,7781.887292817678,2073.949063532186,16139237.863452235,12371889.99999999,3767347.8634522445
4309,1.1339602262920334,7348.746961325966,2073.949063532186,15240926.878576985,13440442.19999999,1800484.6785769947
4310,0.8564617409606905,5919.48729281768,2073.949063532186,12276715.1275299,14334224.799999993,-2057509.6724700928
4311,2.0889952249350108,848.6399999999998,2073.949063532186,1760036.1332759536,842527.5999999994,917508.5332759542
4312,1.5414874965988465,1669.4399999999996,2073.949063532186,3462333.5246231714,2246098.999999999,1216234.5246231724
4313,2.4797752620369145,715.6799999999997,2073.949063532186,1484283.8657887143,598555.7999999997,885728.0657887146
4314,2.343152216173113,1158.2399999999998,2073.949063532186,2402130.763345518,1025170.5999999992,1376960.163345519
4315,-81.93183475718409,-579.36,2073.949063532186,-1201563.129448007,14665.399999999994,-1216228.529448007
4316,1.788278963891843,1830.2399999999998,2073.949063532186,3795824.534039148,2122613.1999999993,1673211.3340391489
4317,1.713591905448785,1556.6399999999994,2073.949063532186,3228392.070256741,1883991.1999999988,1344400.870256742
4318,1.7230744799575102,1992.48,2073.949063532186,4132302.0301066097,2398214.3999999985,1734087.6301066112
4319,1.3420877819662127,1844.6399999999999,2073.949063532186,3825689.4005540116,2850550.799999999,975138.6005540127
4322,-5.944988295527782,-228.54631858407083,9999.529416436999,-2285355.635699798,384417.1800000002,-2669772.815699798
4323,0.34109403161170937,60.00626548672557,9999.529416436999,600034.4169050405,1759146.6320000011,-1159112.2150949608
4324,1.131078860706853,235.96168141592915,9999.529416436999,2359505.7744705193,2086066.5480000013,273439.2264705179
4325,1.1520409593071823,243.8816814159291,9999.529416436999,2438702.0474487,2116853.5960000013,321848.4514486985
4326,0.7330964842237397,154.25426548672567,9999.529416436999,1542470.0653453968,2104047.828000001,-561577.7626546044
4327,-6.077811569896575,-44.964679245283016,9999.529416436999,-449625.6328138617,73978.21200000001,-523603.8448138617
4328,0.6032456801029472,23.281811320754727,9999.529416436999,232807.157169823,385924.2840000001,-153117.1268301771
4329,1.2666629426513563,56.41132075471698,9999.529416436999,564086.6613068554,445332.8840000002,118753.77730685519
4330,0.5277840968592549,15.623320754716971,9999.529416436999,156225.855469223,296003.3400000001,-139777.4845307771
4331,0.665425162651039,26.44981132075472,9999.529416436999,264485.6663610952,397468.6880000002,-132983.021638905
4332,2.463148955050059,1965.6350847457625,10820.523427521513,21269200.484449755,8634963.16,12634237.324449755
4333,2.056718003968408,1128.770847457627,10820.523427521513,12213891.399218567,5938534.779999999,6275356.619218567
4334,1.6171992267828459,472.8950847457628,10820.523427521513,5116972.343251298,3164095.2199999997,1952877.1232512984
4335,0.6769113404640233,116.1350847457627,10820.523427521513,1256642.4052487211,1856435.74,-599793.3347512789
4336,0.5271069767861013,106.91084745762703,10820.523427521513,1156831.3295714327,2194680.3600000003,-1037849.0304285677
4337,2.614420315037016,272.25,10820.523427521513,2945887.5031427317,1126784.2,1819103.3031427318
4338,2.41614983005038,199.5,10820.523427521513,2158694.4237905415,893443.94,1265250.4837905415
4339,2.208916617560208,104.30999999999999,10820.523427521513,1128688.798724769,510969.39999999997,617719.398724769
4340,1.567201216338875,39.69,10820.523427521513,429466.5748383289,274034.1,155432.4748383289
4341,1.4433903742098597,42.18,10820.523427521513,456409.6781728573,316206.68,140202.99817285733
4342,1.3331334186266308,515.9116483516485,11783.086174227295,6079031.410815124,4559957.26,1519074.1508151246
4343,1.2711488498453711,599.413186813187,11783.086174227295,7062937.234187989,5556341.6,1506595.634187989
4344,1.2273069995661587,449.3116483516484,11783.086174227295,5294277.871611584,4313735.58,980542.2916115839
4345,1.0842428516724494,370.2916483516484,11783.086174227295,4363178.402124145,4024170.7800000003,339007.6221241448
4346,1.0432508981336777,440.29318681318694,11783.086174227295,5188012.56214494,4972928.92,215083.64214493986
4347,2.1606791227370166,73.80000000000001,11783.086174227295,869591.7596579746,402462.24,467129.5196579746
4348,2.233130344394695,102.72,11783.086174227295,1210358.6118166277,542000.88,668357.7318166277
4349,2.201644672569508,78.12,11783.086174227295,920494.6919306365,418094.12,502400.57193063654
4350,2.0290972126005835,61.56000000000001,11783.086174227295,725366.7848854322,357482.51999999996,367884.26488543226
4351,2.2104581344473386,99.48000000000002,11783.086174227295,1172181.4126121313,530288.9,641892.5126121313
4352,-5.238317116272989,-132.5953177257525,1746.0488466626464,-231517.9015879173,44197.0,-275714.9015879173
4353,-1.407629926496654,-66.5953177257525,1746.0488466626464,-116278.6777081826,82606.0,-198884.6777081826
4354,1.5616228441939215,141.5,1746.0488466626464,247065.91180276452,158211.0,88854.91180276452
4355,1.3693470897313462,109.5,1746.0488466626464,191192.34870955977,139623.0,51569.34870955977
4365,-11.58454451235708,-24542.819021390373,2334.4073652601055,-57292937.48777949,4945635.75,-62238573.23777949
4366,-11.372922776256441,-24427.194021390373,2334.4073652601055,-57023021.636171296,5013928.5,-62036950.136171296
4367,2.7766851286193615,1824.8796680497926,2334.4073652601055,4260012.537808853,1534208.0,2725804.537808853
4368,2.849127971268696,1989.8796680497926,2334.4073652601055,4645189.753076769,1630390.0,3014799.7530767694
4372,-8.097838375840757,-1768.5475504322767,2143.509097521509,-3790897.763750965,468137.0,-4259034.763750965
4373,-7.446444996796455,-1721.5475504322767,2143.509097521509,-3690152.8361674543,495559.0,-4185711.8361674543
4374,2.5627091683553838,517.5837563451777,2143.509097521509,1109445.4904552444,432919.0,676526.4904552444
4375,2.3849311607513766,415.5837563451777,2143.509097521509,890807.5625080505,373515.0,517292.56250805047
4382,-11.50614664954744,-4970.420168067227,2377.686573347681,-11818101.29750997,1027112.0,-12845213.29750997
4383,-10.11784875902376,-4798.420168067227,2377.686573347681,-11409139.206894167,1127625.0,-12536764.206894167
4384,3.3130851610595258,598.6076555023924,2377.686573347681,1423301.3851911724,429600.0,993701.3851911724
4385,3.3446003462207607,629.6076555023924,2377.686573347681,1497009.6689649504,447590.0,1049419.6689649504
4389,-5.624976796153756,-6208.906593406593,2027.4899261643764,-12588495.570627443,2237964.0,-14826459.570627443
4390,-6.800215669441164,-6648.906593406593,2027.4899261643764,-13480591.138139768,1982377.0,-15462968.138139768
4391,2.0054436944180654,763.688622754491,2027.4899261643764,1548370.9893610775,772084.0,776286.9893610775
4392,1.9403460218857134,707.688622754491,2027.4899261643764,1434831.5534958723,739472.0,695359.5534958723
4402,-5.043852170210961,-407.4369501466275,1900.5700096791224,-774362.4482838081,153526.0,-927888.4482838081
4403,-4.144416611338073,-375.4369501466275,1900.5700096791224,-713544.207974076,172170.0,-885714.207974076
4404,1.0902567904148963,101.5,1900.5700096791224,192907.85598243092,176938.0,15969.85598243092
4405,0.68227290459655,53.5,1900.5700096791224,101680.49551783304,149032.0,-47351.50448216696
4415,1.5884634813886023,20215.325581395347,724.512023629539,14646246.44530673,9220386.0,5425860.4453067295
4416,1.0206701721595826,3634.558139534884,724.512023629539,2633281.0726736314,2579953.0,53328.072673631366
4417,0.7226510574676097,2607.697674418605,724.512023629539,1889308.319107066,2614413.0,-725104.6808929341
4418,0.56160907599018,819.6279069767443,724.512023629539,593830.2735069646,1057373.0,-463542.72649303544
4419,0.6384659380988665,205.6046511627907,724.512023629539,148963.04188159894,233314.0,-84350.95811840106
4420,-0.3589522019010096,-733.046511627907,724.512023629539,-531101.0115541092,1479587.0,-2010688.0115541092
4421,1.2105358544016096,1476.9545454545455,724.512023629539,1070071.3265361188,883965.0,186106.32653611875
4422,0.6401038780051935,478.090909090909,724.512023629539,346382.61202434043,541135.0,-194752.38797565957
4423,0.10642557793083646,51.40909090909088,724.512023629539,37246.50448750035,349977.0,-312730.49551249965
4424,-0.14216363803512108,-20.454545454545467,724.512023629539,-14819.564119695126,104243.0,-119062.56411969513
4425,0.2819457109672843,11.59090909090909,724.512023629539,8397.753001160563,29785.0,-21387.246998839437
4426,-1.4295343003415093,-499.5,724.512023629539,-361893.7558029548,253155.0,-615048.7558029548
4436,-4.6069097261139484,-5535.0245901639355,795.8557255266734,-4405081.011012896,956190.0,-5361271.011012896
4437,0.6046991610138495,2374.008196721311,795.8557255266734,1889368.0158079083,3124476.0,-1235107.9841920917
4438,0.42402280908103523,1479.008196721311,795.8557255266734,1177077.1414615358,2775976.0,-1598898.8585384642
4439,0.39150423783886,1686.4918032786882,795.8557255266734,1342204.1576931477,3428326.0,-2086121.8423068523
4440,0.5140216581776402,1897.008196721311,795.8557255266734,1509744.8347316852,2937123.0,-1427378.1652683148
4441,0.5035815912192559,1847.508196721311,795.8557255266734,1470349.9763181151,2919785.0,-1449435.0236818849
4442,-4.343725924638611,-4852.008196721312,795.8557255266734,-3861498.5036630062,888983.0,-4750481.503663006
4443,-5.856351842485847,-966.8190789473683,795.8557255266734,-769448.499528688,131387.0,-900835.499528688
4444,0.7008559840922505,475.2532894736843,795.8557255266734,378233.0515030171,539673.0,-161439.94849698292
4445,0.7003641343852389,475.2532894736843,795.8557255266734,378233.0515030171,540052.0,-161818.94849698292
4446,0.587851950844463,462.9671052631579,795.8557255266734,368455.0214541942,626782.0,-258326.9785458058
4447,0.7312152581667103,506.7532894736843,795.8557255266734,403302.5068571072,551551.0,-148248.49314289278
4448,0.74364882017705,520.2532894736843,795.8557255266734,414046.5591517174,556777.0,-142730.4408482826
4449,-3.3056684170157533,-711.5328947368421,795.8557255266734,-566277.5281768836,171305.0,-737582.5281768836
4450,0.9943628582159052,768.4114285714286,2514.1568130267765,1931906.8283504953,1942859.0,-10952.171649504686
4451,0.23210424801618376,25.799999999999997,2514.1568130267765,64865.245776090815,279466.0,-214600.75422390917
4457,0.8688323466187095,336.1688888888889,2536.761062375952,852780.1477155209,981524.4000000001,-128744.25228447921
4458,-0.13327386896737764,-12.35199999999999,2536.761062375952,-31334.072642467738,235110.39999999997,-266444.4726424677
4464,-0.15565964855075684,-4579.76543478261,1329.8890160262947,-6090579.747694274,39127544.0,-45218123.747694276
4465,0.2332772100694902,7344.176086956519,1329.8890160262947,9766939.109806452,41868381.0,-32101441.890193548
4466,-0.5793773846158788,-12133.05945652174,1329.8890160262947,-16135622.502022227,27849935.0,-43985557.50202223
4467,-0.007615532820600415,-172.41228260869684,1329.8890160262947,-229289.2008693209,30108097.0,-30337386.20086932
4468,,-47742.11826086957,1329.8890160262947,-63491718.67695882,0.0,-63491718.67695882
4469,1.5344475016936625,13708.485753424658,1329.8890160262947,18230764.6298324,11880996.0,6349768.629832398
4470,1.040988634783619,8336.676712328768,1329.8890160262947,11086854.78988823,10650313.0,436541.7898882292
4471,1.4613011725474094,8603.816575342466,1329.8890160262947,11442121.159452917,7830091.0,3612030.159452917
4472,1.5310025697435898,9608.213561643835,1329.8890160262947,12777857.679265022,8346072.0,4431785.679265022
4473,,-1730.1172602739725,1329.8890160262947,-2300863.9408758623,0.0,-2300863.9408758623
4478,-0.8251715099390442,-221.52654088050315,667.0870660151212,-147777.4902004536,179087.0,-326864.4902004536
4479,0.21680944837034058,192.02779874213837,667.0870660151212,128099.26085623528,590838.0,-462738.7391437647
4480,-12.68357717550649,-428.3333333333333,667.0870660151212,-285735.6266098102,22528.0,-308263.6266098102
4481,-5.530704286833885,-295.8333333333333,667.0870660151212,-197346.59036280666,35682.0,-233028.59036280666
4486,-0.4446636295248439,-44.314868804664684,2420.7573706097933,-107275.54528649812,241251.0,-348526.54528649815
4487,-7.271051498242634,-1383.7317784256559,2420.7573706097933,-3349678.901570904,460687.0,-3810365.901570904
4488,-8.5813249526893,-136.12033195020746,2420.7573706097933,-329514.29685831646,38399.0,-367913.29685831646
4489,-9.330029356152163,-811.161825726141,2420.7573706097933,-1963625.9683838526,210463.0,-2174088.9683838524
4494,0.31307738291548143,274.1970056179773,2179.385886303489,597581.0841104987,1908732.846,-1311151.7618895012
4495,0.5583188556811269,525.4759466292134,2179.385886303489,1145214.8616756727,2051184.2829999998,-905969.4213243271
4496,0.47629932367963457,773.9659466292136,2179.385886303489,1686770.4605632275,3541408.473,-1854638.0124367727
4497,0.24270173348707133,146.5269466292135,2179.385886303489,319338.7594468526,1315766.29,-996427.5305531474
4498,0.43264036121047206,1686.694283707865,2179.385886303489,3675957.7164216936,8496566.77,-4820609.053578306
4499,0.445526362710922,102.65845783132534,2179.385886303489,223732.3941072723,502175.43299999996,-278443.0388927277
4500,-1.1375109001364665,-64.25021084337348,2179.385886303489,-140026.00270407155,123098.603,-263124.6057040716
4501,0.6068164324161536,395.6277891566265,2179.385886303489,862225.6199174043,1420900.249,-558674.6290825958
4502,-0.43047635528888367,-35.487210843373504,2179.385886303489,-77340.32645632434,179662.194,-257002.52045632433
4503,0.5238659266987237,651.3124277108434,2179.385886303489,1419461.1125270734,2709588.5419999994,-1290127.429472926
4514,-0.21989596896723107,-315.9784491978612,2459.3262766416224,-777094.1029647703,3533917.0,-4311011.10296477
4515,-2.137472007729684,-2973.464441176471,2459.3262766416224,-7312719.232844794,3421200.0,-10733919.232844794
4516,-0.7739831854222037,-222.43478260869563,2459.3262766416224,-547039.7057086322,706785.0,-1253824.7057086322
4517,-3.555204408714879,-911.7173913043478,2459.3262766416224,-2242210.537305935,630684.0,-2872894.537305935
4518,-0.6653916347253983,-6195.981833780163,1644.0299003052332,-10186379.396482645,15308848.0,-25495227.396482646
4519,-0.4131916352718429,-2232.7009651474546,1644.0299003052332,-3670627.145142767,8883595.0,-12554222.145142768
4520,-1.5169441593494601,-9330.5565924933,1644.0299003052332,-15339714.0245491,10112247.0,-25451961.0245491
4521,-0.5697027325557801,-3905.296302949064,1644.0299003052332,-6420423.891599746,11269779.0,-17690202.891599745
4522,1.1128409205824676,1308.0388059701493,1644.0299003052332,2150454.907774481,1932401.0,218053.907774481
4523,1.2053868313698273,827.2835820895523,1644.0299003052332,1360078.9449868426,1128334.0,231744.94498684257
4524,0.7810567812954209,587.7179104477613,1644.0299003052332,966225.8177210328,1237075.0,-270849.18227896723
4525,1.0638068270134864,844.1328358208956,1644.0299003052332,1387779.6219190005,1304541.0,83238.62191900052
4526,-2.348084662697796,-2844.1132075471696,2007.0296881299369,-5708219.643949632,2431011.0,-8139230.643949632
4527,-3.1431853275411936,-1337.869918699187,2007.0296881299369,-2685144.645685253,854275.0,-3539419.645685253
4528,-1.000104173094412,-2279.5783475783483,3012.003599475078,-6866098.188191433,6865383.0,-13731481.188191433
4529,-4.159405961278383,-8800.754273504273,3012.003599475078,-26507903.549890548,6373002.25,-32880905.799890548
4530,-1.3517183445312808,-256.9347826086956,3012.003599475078,-773888.490047738,572522.0,-1346410.490047738
4531,-4.499261351900488,-823.5923913043478,3012.003599475078,-2480663.2471089824,551349.0,-3032012.2471089824
4532,0.5150314161612126,326.6666666666667,499.38549749740076,163132.59584915097,316743.0,-153610.40415084903
4533,0.21706494690664196,193.0769230769231,499.38549749740076,96419.81528603655,444198.0,-347778.1847139634
4534,0.48222811671114124,761.2820512820513,499.38549749740076,380173.215915329,788368.0,-408194.784084671
4535,-0.29377706147393795,-385.8974358974358,499.38549749740076,-192711.58300861233,655979.0,-848690.5830086123
4536,0.6013167551641975,923.0769230769231,499.38549749740076,460971.22845913924,766603.0,-305631.77154086076
4537,0.30699188873963923,303.0769230769231,499.38549749740076,151352.22001075072,493017.0,-341664.7799892493
4538,0.11983350797527316,53.818181818181756,499.38549749740076,26876.019501678315,224278.0,-197401.98049832167
4539,0.6079360814702587,1092.5454545454545,499.38549749740076,545601.3553567057,897465.0,-351863.6446432943
4540,0.1743163958432091,216.90909090909076,499.38549749740076,108321.25427534519,621406.0,-513084.7457246548
4541,-0.2444429587689257,-385.63636363636397,499.38549749740076,-192581.20730763412,787837.0,-980418.2073076342
4542,0.4226214474904407,562.5454545454545,499.38549749740076,280927.0416830832,664725.0,-383797.9583169168
4543,0.4793260363530526,692.5454545454545,499.38549749740076,345847.15635774535,721528.0,-375680.84364225465
4561,1.3024312355224354,6058.094812332441,1915.0203081576915,11601374.594361383,8907475.71,2693898.8843613826
4562,1.0783419207841238,8968.520764075069,1915.0203081576915,17174899.397337697,15927136.9,1247762.497337697
4563,1.4137521784840335,3105.2309517426247,1915.0203081576915,5946580.334106964,4206239.555000002,1740340.7791069625
4564,1.0570444428238288,4021.620764075067,1915.0203081576915,7701485.434912409,7285867.199999999,415618.23491240945
4565,-110.05824792321029,-12979.879235924935,1915.0203081576915,-24856732.334230587,225850.69999999998,-25082583.034230586
4566,1.0792120089580122,7344.220764075066,1915.0203081576915,14064331.910797155,13032038.0,1032293.9107971545
4567,1.095695297195701,7512.200764075069,1915.0203081576915,14386017.02216148,13129578.14,1256438.8821614794
4568,1.2119398427132646,11134.318739946382,1915.0203081576915,21322446.504498083,17593650.9,3728795.6044980846
4569,0.996040343532384,16044.955764075066,1915.0203081576915,30726416.13169557,30848565.854999997,-122149.72330442816
4570,2.269022532859645,2752.3520179372204,1915.0203081576915,5270810.009548581,2322942.9999999995,2947867.0095485817
4571,2.2319402495697047,5188.461883408072,1915.0203081576915,9936009.874828564,4451736.5,5484273.374828564
4572,3.624484566418816,2092.0098654708527,1915.0203081576915,4006241.377242923,1105327.1999999997,2900914.177242923
4573,3.585550407322765,3860.1618834080723,1915.0203081576915,7392288.3995027,2061688.5999999999,5330599.799502701
4574,-20.299734671402554,-912.8381165919284,1915.0203081576915,-1748103.5313339618,86114.59999999998,-1834218.1313339616
4575,2.2986575355064236,3234.861883408073,1915.0203081576915,6194826.200811697,2694975.6999999993,3499850.500811698
4576,2.4731850915396674,4581.661883408073,1915.0203081576915,8773975.551838476,3547642.099999999,5226333.451838477
4577,2.499426337208453,6086.466816143498,1915.0203081576915,11655707.557842683,4663353.1,6992354.457842683
4578,1.5246226321972949,5306.861883408072,1915.0203081576915,10162748.279314432,6665746.7,3497001.579314432
4590,0.8924976292068697,3880.104000000002,1937.7846317161932,7518805.900660532,8424454.760000004,-905648.8593394719
4591,1.0175009589819215,6432.566400000003,1937.7846317161932,12464928.312413963,12250532.250000006,214396.06241395697
4592,-109.06502377352717,-9983.1636,1937.7846317161932,-19345220.999988504,177373.28000000012,-19522594.279988505
4593,1.3921473094718153,8918.9964,1937.7846317161932,17283094.154252052,12414702.120000008,4868392.034252044
4594,1.4296088204018156,9374.755400000002,1937.7846317161932,18166256.940218396,12707152.251000008,5459104.689218389
4595,1.5136893236201412,13217.098800000002,1937.7846317161932,25611890.930514537,16920176.770000007,8691714.16051453
4596,1.0408331302529215,14133.236400000002,1937.7846317161932,27387168.2923319,26312736.88000001,1074431.4123318903
4597,2.1062347211116936,2086.841739130435,1937.7846317161932,4043849.8509108503,1919942.6400000008,2123907.2109108493
4598,2.1559966577744825,3193.4003478260865,1937.7846317161932,6188122.116934537,2870190.960000002,3317931.156934535
4599,-24.96264247788234,-638.439652173913,1937.7846317161932,-1237158.5462608405,49560.40000000002,-1286718.9462608406
4600,2.3404107298549945,2564.8403478260866,1937.7846317161932,4970108.208823006,2123605.120000001,2846503.0888230046
4601,2.4886395218758963,3528.381347826087,1937.7846317161932,6837243.1506514605,2747381.8890000014,4089861.261651459
4602,2.5264532296198445,4855.07895652174,1937.7846317161932,9408097.387716519,3723835.960000002,5684261.427716517
4603,1.5628158434725508,4800.440347826087,1937.7846317161932,9302219.53148773,5952217.320000002,3350002.2114877272
4615,3.9894648370059502,12788.330232558135,1995.6449315862112,25520966.412055362,6397090.2,19123876.212055363
4616,4.237813428930372,3508.4911764705894,1995.6449315862112,7001702.633838475,1652197.0,5349505.633838475
4641,-8.895169219890777,-16194.79411764706,2495.116524674602,-40407898.416644216,4542679.0,-44950577.416644216
4642,1.4065478074420428,493.54838709677415,2495.116524674602,1231460.7363716573,875520.0,355940.73637165735
4643,,-33.20363636363636,2724.277026223358,-90455.90373252903,0.0,-90455.90373252903
4644,,-49.989000000000004,2724.277026223358,-136183.88426387944,0.0,-136183.88426387944
4648,-3.2458460732972956,-149.50320143884895,2716.977796984929,-406196.87888751784,125143.60500000001,-531340.4838875178
4650,-3.770994792958576,-11.754496402877699,2716.977796984929,-31936.705741357917,8469.040000000005,-40405.745741357925
4651,-0.4705724139975664,-119.5060227272727,2716.977796984929,-324695.21035597613,690000.5200000001,-1014695.7303559763
4653,1.6496740519108153,87.93659090909091,2716.977796984929,238921.76504254676,144829.68,94092.08504254677
4654,-2.556629309610993,-567.1977711864406,2324.874341435364,-1318663.5447506823,515782.065,-1834445.6097506823
4655,-4.3536809472805675,-926.7177711864408,2324.874341435364,-2154502.3679835247,494869.145,-2649371.5129835247
4656,3.2925880468875777,2140.710762711864,2324.874341435364,4976883.52466334,1511541.5150000001,3465342.00966334
4657,1.9380190243273918,1435.4657627118643,2324.874341435364,3337277.5197377577,1722004.5199999996,1615272.9997377582
4667,1.522504266516342,263.1106194690266,1788.1383099293669,470478.17842181394,309016.0,161462.17842181394
4668,3.7216477983249954,3987.212389380531,1788.1383099293669,7129687.223276337,1915734.0,5213953.223276337
4669,2.6253107997790317,220.64705882352942,1788.1383099293669,394547.45885559154,150286.0,244261.45885559154
4670,3.347268760161993,1004.0,1788.1383099293669,1795290.863169084,536345.0,1258945.863169084
4680,-3.8589477871162727,-6006.568388429754,2871.9154017187325,-17250356.266208276,4470222.7700000005,-21720579.036208276
4681,-4.882550936710557,-8334.178388429755,2871.9154017187325,-23935055.274402823,4902161.92,-28837217.19440282
4682,4.949974489634892,3533.8611170212766,2871.9154017187325,10148950.169508368,2050303.53,8098646.6395083675
4683,3.2296854995277924,2948.786117021277,2871.9154017187325,8468664.265847782,2622132.795,5846531.470847782
4690,-4.275826195261145,-7296.525419178082,3327.4855661946003,-24279083.015687075,5678220.279999999,-29957303.295687072
4692,-3.1259085597097114,-464.42336438356165,3327.4855661946003,-1545362.0415898368,494372.12000000005,-2039734.161589837
4693,1.9959623782596951,1601.4435922330094,3327.4855661946003,5328780.438230169,2669780.0,2659000.438230169
4695,2.6079165756917897,270.1067475728155,3327.4855661946003,898776.3038803119,344633.8399999999,554142.4638803119
4696,-1.29080767411966,-198.03636363636352,394.30844321729546,-78087.41024586873,60494.99999999993,-138582.41024586867
4697,0.5481380636768566,47.87368421052633,394.30844321729546,18876.997892129053,34438.399999999994,-15561.402107870941
4698,0.6066194946245832,3974.7586402266297,1956.1135383236856,7775079.187716353,12817061.2,-5041982.0122836465
4699,-0.256797534873088,-599.0468838526904,1956.1135383236856,-1171803.719594866,4563142.3999999985,-5734946.119594865
